,FileName,EmoClass,EmoAct,EmoVal,EmoDom,SpkrID,Gender,Split_Set
65931,MSP-PODCAST_2214_0235.wav,N,5.0,4.2,5.0,1218,Female,Train
65932,MSP-PODCAST_2214_0236.wav,N,4.2,4.4,4.4,1218,Female,Train
65933,MSP-PODCAST_2214_0242.wav,X,4.6,4.8,4.8,1218,Female,Train
65934,MSP-PODCAST_2214_0247.wav,X,4.6,4.6,5.2,1218,Female,Train
65935,MSP-PODCAST_2214_0248.wav,D,3.8,4.4,5.2,1218,Female,Train
65936,MSP-PODCAST_2214_0250.wav,D,4.8,4.8,5.2,1218,Female,Train
65937,MSP-PODCAST_2214_0251.wav,D,3.8,3.8,4.0,1218,Female,Train
65938,MSP-PODCAST_2214_0252.wav,D,4.6,4.8,4.6,1218,Female,Train
65939,MSP-PODCAST_2214_0260.wav,N,4.4,4.2,4.2,1218,Female,Train
65940,MSP-PODCAST_2214_0267.wav,X,6.0,5.0,5.4,1218,Female,Train
65941,MSP-PODCAST_2214_0281.wav,X,4.8,3.8,3.8,1218,Female,Train
65942,MSP-PODCAST_2214_0283.wav,H,6.0,5.0,6.4,1218,Female,Train
65943,MSP-PODCAST_2214_0286.wav,X,3.8,3.8,4.2,1218,Female,Train
65944,MSP-PODCAST_2214_0289.wav,X,4.2,5.6,4.6,1218,Female,Train
65945,MSP-PODCAST_2214_0291.wav,D,4.0,4.2,5.0,1218,Female,Train
65946,MSP-PODCAST_2214_0311.wav,X,5.0,4.4,5.0,1218,Female,Train
65947,MSP-PODCAST_2214_0320.wav,X,4.4,4.8,4.8,1218,Female,Train
65948,MSP-PODCAST_2214_0323.wav,X,5.4,4.2,5.6,1218,Female,Train
65949,MSP-PODCAST_2214_0328.wav,N,5.375,4.875,5.625,1218,Female,Train
65950,MSP-PODCAST_2214_0352.wav,X,5.0,5.0,4.4,1218,Female,Train
65951,MSP-PODCAST_2214_0353.wav,N,5.6,5.0,5.4,1218,Female,Train
65952,MSP-PODCAST_2214_0355.wav,N,4.6,5.0,5.0,1218,Female,Train
65953,MSP-PODCAST_2214_0364.wav,C,5.0,4.8,5.2,1218,Female,Train
65954,MSP-PODCAST_2214_0369.wav,C,4.8,5.4,5.6,1218,Female,Train
65955,MSP-PODCAST_2214_0370.wav,N,5.0,4.6,4.6,1218,Female,Train
65956,MSP-PODCAST_2214_0375.wav,N,5.166667,5.0,5.5,1218,Female,Train
65957,MSP-PODCAST_2214_0386.wav,H,5.6,4.8,6.0,1218,Female,Train
65958,MSP-PODCAST_2214_0396.wav,U,4.8,3.8,4.8,1218,Female,Train
65959,MSP-PODCAST_2214_0398.wav,N,5.5,5.5,5.5,1218,Female,Train
65960,MSP-PODCAST_2214_0399.wav,X,5.4,5.2,5.4,1218,Female,Train
65961,MSP-PODCAST_2214_0411.wav,F,4.6,4.0,4.6,1218,Female,Train
65962,MSP-PODCAST_2214_0414.wav,C,5.8,5.0,5.4,1218,Female,Train
65963,MSP-PODCAST_2214_0416.wav,N,5.333333,5.166667,5.333333,1218,Female,Train
65964,MSP-PODCAST_2214_0419.wav,H,4.0,4.4,5.0,1218,Female,Train
65965,MSP-PODCAST_2214_0424.wav,A,5.0,4.0,3.8,1218,Female,Train
65966,MSP-PODCAST_2214_0431.wav,X,4.8,5.4,4.6,1218,Female,Train
65967,MSP-PODCAST_2214_0444.wav,H,5.2,5.2,4.6,1218,Female,Train
65968,MSP-PODCAST_2214_0455.wav,X,5.2,5.0,5.2,1218,Female,Train
65969,MSP-PODCAST_2214_0463.wav,X,4.4,4.2,3.8,1218,Female,Train
65970,MSP-PODCAST_2214_0465.wav,X,4.6,4.0,4.6,1218,Female,Train
65971,MSP-PODCAST_2214_0467.wav,X,5.6,4.8,4.8,1218,Female,Train
65972,MSP-PODCAST_2214_0469.wav,F,3.8,3.0,5.0,1218,Female,Train
65973,MSP-PODCAST_2214_0473.wav,C,4.8,5.4,5.4,1218,Female,Train
65974,MSP-PODCAST_2214_0485.wav,F,4.4,4.6,4.0,1218,Female,Train
65975,MSP-PODCAST_2214_0500.wav,U,4.2,3.6,4.4,1218,Female,Train
65976,MSP-PODCAST_2214_0503.wav,F,4.0,5.2,4.2,1218,Female,Train
65977,MSP-PODCAST_2214_0505.wav,N,4.6,4.0,4.8,1218,Female,Train
65978,MSP-PODCAST_2214_0514.wav,C,5.0,4.8,3.6,1218,Female,Train
65979,MSP-PODCAST_2214_0515.wav,X,4.6,5.2,5.0,1218,Female,Train
65980,MSP-PODCAST_2214_0526.wav,X,6.166667,5.666667,5.833333,1218,Female,Train
65981,MSP-PODCAST_2214_0528.wav,N,5.2,5.0,4.4,1218,Female,Train
65982,MSP-PODCAST_2214_0532.wav,X,5.625,5.0,4.75,1218,Female,Train
65983,MSP-PODCAST_2214_0534.wav,H,5.2,4.6,6.0,1218,Female,Train
65984,MSP-PODCAST_2214_0535.wav,N,5.833333,5.5,5.5,1218,Female,Train
65985,MSP-PODCAST_2214_0537.wav,N,5.333333,5.833333,5.666667,1218,Female,Train
65986,MSP-PODCAST_2214_0552.wav,D,4.4,5.4,4.6,1218,Female,Train
65987,MSP-PODCAST_2214_0556.wav,N,5.0,4.4,4.4,1218,Female,Train
65988,MSP-PODCAST_2214_0558.wav,N,5.8,5.0,5.8,1218,Female,Train
65989,MSP-PODCAST_2214_0560.wav,X,4.2,4.0,4.8,1218,Female,Train
65990,MSP-PODCAST_2214_0564.wav,X,4.4,5.0,5.0,1218,Female,Train
65991,MSP-PODCAST_2214_0565.wav,X,4.0,3.8,4.2,1218,Female,Train
65992,MSP-PODCAST_2214_0576.wav,X,4.2,4.4,4.4,1218,Female,Train
65993,MSP-PODCAST_2214_0577.wav,X,4.0,4.4,4.8,1218,Female,Train
65994,MSP-PODCAST_2214_0578.wav,D,3.6,4.2,4.2,1218,Female,Train
65995,MSP-PODCAST_2214_0583.wav,X,4.4,4.2,4.8,1218,Female,Train
65996,MSP-PODCAST_2214_0586.wav,N,5.833333,5.666667,5.166667,1218,Female,Train
65997,MSP-PODCAST_2214_0595.wav,N,5.4,5.0,5.4,1218,Female,Train
65998,MSP-PODCAST_2214_0598.wav,F,4.2,3.8,4.4,1218,Female,Train
65999,MSP-PODCAST_2214_0600.wav,N,5.4,5.4,5.2,1218,Female,Train
66000,MSP-PODCAST_2214_0613.wav,F,4.8,4.2,3.8,1218,Female,Train
66001,MSP-PODCAST_2214_0627.wav,C,5.0,5.6,5.4,1218,Female,Train
66002,MSP-PODCAST_2214_0633.wav,F,4.0,3.6,4.8,1218,Female,Train
66003,MSP-PODCAST_2214_0634.wav,X,4.2,3.6,4.8,1218,Female,Train
66004,MSP-PODCAST_2214_0637.wav,X,4.2,4.8,3.2,1218,Female,Train
66005,MSP-PODCAST_2214_0649.wav,A,5.6,5.0,5.4,1218,Female,Train
66006,MSP-PODCAST_2214_0650.wav,C,5.2,5.0,5.4,1218,Female,Train
66007,MSP-PODCAST_2214_0651.wav,C,5.333333,5.166667,5.333333,1218,Female,Train
66008,MSP-PODCAST_2214_0654.wav,C,5.6,4.6,5.2,1218,Female,Train
66009,MSP-PODCAST_2214_0659.wav,X,5.8,4.4,5.8,1218,Female,Train
66010,MSP-PODCAST_2214_0665.wav,X,4.2,4.2,4.4,1218,Female,Train
66011,MSP-PODCAST_2214_0666.wav,X,5.0,4.4,4.6,1218,Female,Train
66012,MSP-PODCAST_2214_0676.wav,D,3.6,4.8,4.4,1218,Female,Train
66013,MSP-PODCAST_2214_0685.wav,X,4.4,5.0,5.2,1218,Female,Train
66014,MSP-PODCAST_2214_0686.wav,X,4.6,4.6,4.6,1218,Female,Train
66015,MSP-PODCAST_2214_0687.wav,N,4.4,3.6,5.0,1218,Female,Train
66016,MSP-PODCAST_2214_0688.wav,N,4.6,4.4,4.6,1218,Female,Train
66017,MSP-PODCAST_2214_0701.wav,D,5.4,4.2,5.2,1218,Female,Train
66018,MSP-PODCAST_2214_0714.wav,D,4.6,4.0,4.2,1218,Female,Train
66019,MSP-PODCAST_2214_0719.wav,D,4.6,3.8,4.4,1218,Female,Train
66020,MSP-PODCAST_2214_0721.wav,X,4.0,4.6,5.0,1218,Female,Train
66021,MSP-PODCAST_2214_0723.wav,S,4.4,3.4,3.8,1218,Female,Train
66022,MSP-PODCAST_2214_0725.wav,X,4.4,4.0,3.8,1218,Female,Train
66023,MSP-PODCAST_2214_0734.wav,X,4.666667,4.5,4.5,1218,Female,Train
66024,MSP-PODCAST_2214_0747.wav,N,4.6,4.4,4.8,1218,Female,Train
66025,MSP-PODCAST_2215_0012.wav,F,5.6,4.0,5.6,1218,Female,Train
66026,MSP-PODCAST_2215_0017.wav,X,5.4,5.0,5.2,1218,Female,Train
66027,MSP-PODCAST_2215_0019.wav,C,5.2,4.6,5.4,1218,Female,Train
66028,MSP-PODCAST_2215_0022.wav,C,4.8,4.2,4.8,1218,Female,Train
66029,MSP-PODCAST_2215_0029.wav,N,5.2,4.8,5.2,1218,Female,Train
66030,MSP-PODCAST_2215_0036.wav,F,4.4,4.0,4.8,1218,Female,Train
66031,MSP-PODCAST_2215_0038.wav,D,4.0,4.0,4.2,1218,Female,Train
66032,MSP-PODCAST_2215_0039.wav,N,4.8,4.8,4.6,1218,Female,Train
66033,MSP-PODCAST_2215_0048.wav,A,5.0,4.6,5.2,1218,Female,Train
66034,MSP-PODCAST_2215_0050.wav,F,5.0,4.6,4.0,1218,Female,Train
66035,MSP-PODCAST_2215_0059.wav,X,4.6,3.6,4.0,1218,Female,Train
66036,MSP-PODCAST_2215_0062.wav,F,4.0,5.0,4.4,1218,Female,Train
66037,MSP-PODCAST_2215_0065.wav,D,4.4,4.4,4.4,1218,Female,Train
66038,MSP-PODCAST_2215_0068.wav,X,5.6,4.2,6.2,1218,Female,Train
66039,MSP-PODCAST_2215_0072.wav,S,4.6,5.0,5.0,1218,Female,Train
66040,MSP-PODCAST_2215_0073.wav,H,4.6,4.0,5.8,1218,Female,Train
66041,MSP-PODCAST_2215_0076.wav,N,6.0,4.8,5.8,1218,Female,Train
66042,MSP-PODCAST_2215_0078.wav,X,4.2,3.8,4.2,1218,Female,Train
66043,MSP-PODCAST_2215_0082.wav,X,4.6,5.2,4.8,1218,Female,Train
66044,MSP-PODCAST_2215_0084.wav,N,4.8,3.8,5.2,1218,Female,Train
66045,MSP-PODCAST_2215_0086.wav,X,3.8,4.6,5.8,1218,Female,Train
66046,MSP-PODCAST_2215_0087.wav,S,3.8,3.6,4.0,1218,Female,Train
66047,MSP-PODCAST_2215_0089.wav,U,4.833333,4.666667,5.333333,1218,Female,Train
66048,MSP-PODCAST_2215_0093.wav,X,5.0,5.0,5.0,1218,Female,Train
66049,MSP-PODCAST_2215_0094.wav,H,4.6,5.0,4.2,1218,Female,Train
66050,MSP-PODCAST_2215_0096.wav,X,4.4,4.6,4.2,1218,Female,Train
66051,MSP-PODCAST_2215_0100.wav,C,4.6,4.6,4.6,1218,Female,Train
66052,MSP-PODCAST_2215_0103.wav,X,4.4,4.8,4.4,1218,Female,Train
66053,MSP-PODCAST_2215_0108.wav,D,4.2,3.8,4.2,1218,Female,Train
66054,MSP-PODCAST_2215_0115.wav,X,5.0,4.8,5.6,1218,Female,Train
66055,MSP-PODCAST_2215_0116.wav,X,5.0,4.8,4.8,1218,Female,Train
66056,MSP-PODCAST_2215_0122.wav,D,4.2,4.8,5.4,1218,Female,Train
66057,MSP-PODCAST_2215_0126.wav,X,4.8,4.8,4.4,1218,Female,Train
66058,MSP-PODCAST_2215_0130.wav,S,4.6,4.8,3.6,1218,Female,Train
66059,MSP-PODCAST_2215_0133.wav,F,4.4,5.2,4.0,1218,Female,Train
66060,MSP-PODCAST_2215_0135.wav,X,5.0,4.0,4.2,1218,Female,Train
66061,MSP-PODCAST_2215_0144.wav,S,4.4,4.0,3.8,1218,Female,Train
66062,MSP-PODCAST_2215_0145.wav,F,5.2,4.2,4.8,1218,Female,Train
66063,MSP-PODCAST_2215_0147.wav,F,5.4,4.0,4.4,1218,Female,Train
66064,MSP-PODCAST_2215_0148.wav,H,4.8,5.2,5.0,1218,Female,Train
66065,MSP-PODCAST_2215_0149.wav,D,5.4,4.8,5.0,1218,Female,Train
66066,MSP-PODCAST_2215_0153.wav,F,5.0,4.8,4.8,1218,Female,Train
66067,MSP-PODCAST_2215_0164.wav,X,4.2,4.8,4.0,1218,Female,Train
66068,MSP-PODCAST_2215_0169.wav,F,4.4,4.2,4.4,1218,Female,Train
66069,MSP-PODCAST_2215_0170.wav,F,4.2,4.4,4.8,1218,Female,Train
66070,MSP-PODCAST_2215_0184.wav,D,5.2,4.2,5.2,1218,Female,Train
66071,MSP-PODCAST_2215_0187.wav,X,5.375,5.125,5.125,1218,Female,Train
66072,MSP-PODCAST_2215_0189.wav,X,4.4,4.0,5.2,1218,Female,Train
66073,MSP-PODCAST_2215_0196.wav,N,5.285714,4.285714,4.0,1218,Female,Train
66074,MSP-PODCAST_2215_0197.wav,N,4.4,5.2,4.4,1218,Female,Train
66075,MSP-PODCAST_2215_0198.wav,X,4.6,4.8,5.6,1218,Female,Train
66076,MSP-PODCAST_2215_0202.wav,F,4.833333,4.5,4.833333,1218,Female,Train
66077,MSP-PODCAST_2215_0208.wav,X,4.4,4.8,4.8,1218,Female,Train
66078,MSP-PODCAST_2215_0209.wav,C,5.6,3.8,5.2,1218,Female,Train
66079,MSP-PODCAST_2215_0212.wav,S,5.2,3.6,4.6,1218,Female,Train
66080,MSP-PODCAST_2215_0213.wav,A,4.8,4.4,5.0,1218,Female,Train
66081,MSP-PODCAST_2215_0219.wav,S,4.8,4.6,3.4,1218,Female,Train
66082,MSP-PODCAST_2215_0220.wav,H,5.0,3.6,4.2,1218,Female,Train
66083,MSP-PODCAST_2215_0226.wav,C,5.6,4.4,5.4,1218,Female,Train
66084,MSP-PODCAST_2215_0228.wav,D,5.8,4.8,5.6,1218,Female,Train
66085,MSP-PODCAST_2215_0230.wav,A,5.8,3.6,6.2,1218,Female,Train
66086,MSP-PODCAST_2215_0232.wav,X,5.2,4.4,5.4,1218,Female,Train
66087,MSP-PODCAST_2215_0234.wav,F,4.2,4.6,3.8,1218,Female,Train
66088,MSP-PODCAST_2215_0236.wav,D,4.4,4.2,4.8,1218,Female,Train
66089,MSP-PODCAST_2215_0241.wav,X,5.2,4.0,4.2,1218,Female,Train
66090,MSP-PODCAST_2215_0243.wav,C,5.2,5.0,5.0,1218,Female,Train
66091,MSP-PODCAST_2215_0244.wav,F,4.6,4.4,6.0,1218,Female,Train
66092,MSP-PODCAST_2215_0245.wav,F,5.0,5.6,4.8,1218,Female,Train
66093,MSP-PODCAST_2215_0249.wav,X,4.6,3.8,3.8,1218,Female,Train
66094,MSP-PODCAST_2215_0250.wav,X,4.625,5.5,5.25,1218,Female,Train
66095,MSP-PODCAST_2215_0251.wav,C,5.6,4.2,5.6,1218,Female,Train
66096,MSP-PODCAST_2215_0260.wav,H,4.6,5.2,4.2,1218,Female,Train
66097,MSP-PODCAST_2215_0262.wav,D,5.0,4.8,5.8,1218,Female,Train
66098,MSP-PODCAST_2215_0267.wav,C,4.2,4.0,5.0,1218,Female,Train
66099,MSP-PODCAST_2215_0269.wav,X,4.8,4.6,4.2,1218,Female,Train
66100,MSP-PODCAST_2215_0276.wav,D,4.833333,4.5,5.333333,1218,Female,Train
66101,MSP-PODCAST_2215_0282.wav,A,5.0,3.4,5.0,1218,Female,Train
66102,MSP-PODCAST_2215_0284.wav,X,4.2,3.6,4.4,1218,Female,Train
66103,MSP-PODCAST_2215_0293.wav,X,4.0,3.8,4.4,1218,Female,Train
66104,MSP-PODCAST_2215_0299.wav,X,5.571429,5.0,5.714286,1218,Female,Train
66105,MSP-PODCAST_2215_0300.wav,X,5.166667,5.5,5.666667,1218,Female,Train
66106,MSP-PODCAST_2215_0302.wav,C,5.6,5.2,4.2,1218,Female,Train
66107,MSP-PODCAST_2215_0304.wav,D,4.2,4.8,4.8,1218,Female,Train
66108,MSP-PODCAST_2215_0313.wav,X,5.4,3.0,5.2,1218,Female,Train
66109,MSP-PODCAST_2215_0314.wav,N,5.6,4.2,4.8,1218,Female,Train
66110,MSP-PODCAST_2215_0316.wav,X,5.0,3.8,4.4,1218,Female,Train
66111,MSP-PODCAST_2215_0323.wav,N,3.4,4.2,5.2,1218,Female,Train
66112,MSP-PODCAST_2215_0325.wav,H,5.4,5.2,4.6,1218,Female,Train
66113,MSP-PODCAST_2215_0329.wav,X,5.6,3.4,6.0,1218,Female,Train
66114,MSP-PODCAST_2215_0333.wav,N,5.5,4.666667,5.166667,1218,Female,Train
66115,MSP-PODCAST_2215_0342.wav,X,4.0,4.6,5.4,1218,Female,Train
66116,MSP-PODCAST_2215_0345.wav,X,4.2,4.2,4.6,1218,Female,Train
66117,MSP-PODCAST_2215_0348.wav,N,4.6,4.6,4.6,1218,Female,Train
66118,MSP-PODCAST_2215_0356.wav,C,5.0,5.0,5.4,1218,Female,Train
66119,MSP-PODCAST_2215_0360.wav,A,6.0,3.0,6.0,1218,Female,Train
66120,MSP-PODCAST_2215_0361.wav,C,4.6,5.4,5.2,1218,Female,Train
66121,MSP-PODCAST_2215_0364.wav,F,3.4,4.2,4.0,1218,Female,Train
66122,MSP-PODCAST_2215_0366.wav,X,4.6,3.6,4.8,1218,Female,Train
66123,MSP-PODCAST_2215_0367.wav,U,4.8,3.8,5.2,1218,Female,Train
66124,MSP-PODCAST_2215_0368.wav,N,5.4,5.0,5.4,1218,Female,Train
66125,MSP-PODCAST_2215_0370.wav,X,4.2,4.6,6.0,1218,Female,Train
66126,MSP-PODCAST_2215_0371.wav,X,4.0,4.8,5.0,1218,Female,Train
66127,MSP-PODCAST_2215_0373.wav,F,5.5,5.333333,4.5,1218,Female,Train
66128,MSP-PODCAST_2215_0375.wav,D,3.6,3.4,4.2,1218,Female,Train
66129,MSP-PODCAST_2215_0379.wav,F,5.0,4.2,5.2,1218,Female,Train
66130,MSP-PODCAST_2215_0385.wav,X,3.6,4.8,5.4,1218,Female,Train
66131,MSP-PODCAST_2215_0388.wav,X,5.0,4.4,4.8,1218,Female,Train
66132,MSP-PODCAST_2215_0395.wav,F,4.4,5.2,4.0,1218,Female,Train
66133,MSP-PODCAST_2215_0396.wav,X,4.0,3.8,3.4,1218,Female,Train
66134,MSP-PODCAST_2215_0397.wav,F,4.4,4.4,4.6,1218,Female,Train
66135,MSP-PODCAST_2215_0398.wav,A,5.6,4.0,5.4,1218,Female,Train
66136,MSP-PODCAST_2215_0404.wav,A,6.0,3.8,5.6,1218,Female,Train
66137,MSP-PODCAST_2215_0407.wav,X,5.0,5.0,5.2,1218,Female,Train
66138,MSP-PODCAST_2215_0416.wav,A,5.6,4.4,5.6,1218,Female,Train
66139,MSP-PODCAST_2215_0421.wav,X,4.6,4.4,4.8,1218,Female,Train
66140,MSP-PODCAST_2215_0422.wav,X,4.2,4.2,4.4,1218,Female,Train
66141,MSP-PODCAST_2215_0424.wav,X,5.0,3.2,5.8,1218,Female,Train
66142,MSP-PODCAST_2215_0429.wav,C,4.4,4.6,4.4,1218,Female,Train
66143,MSP-PODCAST_2215_0433.wav,C,4.6,4.8,5.2,1218,Female,Train
66144,MSP-PODCAST_2215_0436.wav,X,4.6,4.0,5.2,1218,Female,Train
66145,MSP-PODCAST_2215_0439.wav,A,4.6,4.2,4.6,1218,Female,Train
66146,MSP-PODCAST_2215_0451.wav,F,4.6,4.2,4.0,1218,Female,Train
66147,MSP-PODCAST_2215_0456.wav,X,4.8,4.4,5.6,1218,Female,Train
66148,MSP-PODCAST_2215_0460.wav,X,4.6,4.6,4.8,1218,Female,Train
66149,MSP-PODCAST_2215_0469.wav,C,5.0,3.8,4.8,1218,Female,Train
66150,MSP-PODCAST_2215_0471.wav,D,4.8,3.4,5.2,1218,Female,Train
66151,MSP-PODCAST_2215_0487.wav,N,4.8,3.6,4.6,1218,Female,Train
66152,MSP-PODCAST_2215_0489.wav,D,4.6,4.6,5.2,1218,Female,Train
66153,MSP-PODCAST_2215_0495.wav,X,5.2,5.2,5.2,1218,Female,Train
66154,MSP-PODCAST_2215_0498.wav,N,4.2,3.8,4.4,1218,Female,Train
66155,MSP-PODCAST_2215_0504.wav,X,5.125,5.125,5.125,1218,Female,Train
66156,MSP-PODCAST_2215_0507.wav,C,4.6,4.6,5.0,1218,Female,Train
66157,MSP-PODCAST_2215_0509.wav,C,3.8,3.8,4.6,1218,Female,Train
66158,MSP-PODCAST_2215_0511.wav,C,4.6,4.6,4.6,1218,Female,Train
66159,MSP-PODCAST_2215_0515.wav,X,5.0,4.4,4.0,1218,Female,Train
66160,MSP-PODCAST_2215_0525.wav,X,4.6,3.6,4.0,1218,Female,Train
66161,MSP-PODCAST_2215_0531.wav,C,5.4,5.0,5.4,1218,Female,Train
66162,MSP-PODCAST_2215_0538.wav,C,4.6,4.8,4.2,1218,Female,Train
66163,MSP-PODCAST_2215_0542.wav,X,4.0,3.8,4.4,1218,Female,Train
66164,MSP-PODCAST_2215_0543.wav,X,5.2,4.2,5.2,1218,Female,Train
66165,MSP-PODCAST_2215_0544.wav,X,4.6,4.8,4.6,1218,Female,Train
66166,MSP-PODCAST_2215_0545.wav,X,3.6,4.2,5.4,1218,Female,Train
66167,MSP-PODCAST_2215_0556.wav,U,5.2,4.4,5.4,1218,Female,Train
66168,MSP-PODCAST_2215_0558.wav,X,6.0,4.0,6.2,1218,Female,Train
66169,MSP-PODCAST_2215_0560.wav,X,5.2,3.8,5.6,1218,Female,Train
66170,MSP-PODCAST_2215_0562.wav,X,5.5,5.333333,4.833333,1218,Female,Train
66171,MSP-PODCAST_2215_0563.wav,N,5.333333,5.166667,5.333333,1218,Female,Train
66172,MSP-PODCAST_2215_0564.wav,X,4.6,5.6,5.2,1218,Female,Train
66173,MSP-PODCAST_2215_0565.wav,X,4.2,4.4,4.2,1218,Female,Train
66174,MSP-PODCAST_2215_0568.wav,X,5.6,5.0,5.6,1218,Female,Train
66175,MSP-PODCAST_2215_0569.wav,F,4.8,5.0,4.4,1218,Female,Train
66176,MSP-PODCAST_2215_0579.wav,X,5.4,4.0,5.4,1218,Female,Train
66177,MSP-PODCAST_2215_0583.wav,A,5.8,3.4,6.0,1218,Female,Train
66178,MSP-PODCAST_2215_0586.wav,X,4.0,4.0,4.2,1218,Female,Train
66179,MSP-PODCAST_2215_0599.wav,F,5.0,3.8,4.8,1218,Female,Train
66180,MSP-PODCAST_2215_0600.wav,S,3.2,3.4,4.8,1218,Female,Train
66181,MSP-PODCAST_2215_0614.wav,U,4.6,4.6,5.0,1218,Female,Train
66182,MSP-PODCAST_2215_0625.wav,C,4.8,5.0,5.2,1218,Female,Train
66183,MSP-PODCAST_2215_0630.wav,C,5.4,4.8,5.2,1218,Female,Train
66184,MSP-PODCAST_2215_0645.wav,N,4.6,4.6,5.2,1218,Female,Train
66185,MSP-PODCAST_2215_0647.wav,X,4.2,4.0,4.0,1218,Female,Train
66186,MSP-PODCAST_2215_0655.wav,X,5.4,4.4,5.2,1218,Female,Train
66187,MSP-PODCAST_2215_0656.wav,X,4.8,4.4,4.8,1218,Female,Train
66188,MSP-PODCAST_2215_0661.wav,X,5.833333,5.333333,5.166667,1218,Female,Train
66189,MSP-PODCAST_2215_0663.wav,D,5.2,5.0,5.4,1218,Female,Train
66190,MSP-PODCAST_2215_0666.wav,D,4.4,4.8,5.2,1218,Female,Train
66191,MSP-PODCAST_2215_0668.wav,X,5.0,4.0,3.8,1218,Female,Train
66192,MSP-PODCAST_2215_0672.wav,N,4.6,5.2,6.0,1218,Female,Train
66193,MSP-PODCAST_2215_0674.wav,A,6.0,4.2,6.0,1218,Female,Train
66194,MSP-PODCAST_2215_0680.wav,F,5.0,5.2,4.0,1218,Female,Train
66195,MSP-PODCAST_2215_0682.wav,N,4.6,4.6,4.0,1218,Female,Train
66196,MSP-PODCAST_2215_0683.wav,N,5.2,4.0,4.6,1218,Female,Train
66197,MSP-PODCAST_2215_0684.wav,N,5.0,4.8,4.6,1218,Female,Train
66198,MSP-PODCAST_2215_0693.wav,C,4.6,4.4,5.6,1218,Female,Train
66199,MSP-PODCAST_2215_0695.wav,F,4.4,3.8,3.8,1218,Female,Train
66200,MSP-PODCAST_2215_0697.wav,A,3.6,5.2,5.0,1218,Female,Train
66201,MSP-PODCAST_2215_0701.wav,F,4.6,4.8,4.2,1218,Female,Train
66202,MSP-PODCAST_2215_0708.wav,H,4.6,5.0,4.6,1218,Female,Train
66203,MSP-PODCAST_2215_0709.wav,N,5.4,4.2,5.8,1218,Female,Train
66204,MSP-PODCAST_2215_0715.wav,C,4.2,4.6,4.0,1218,Female,Train
66205,MSP-PODCAST_2215_0721.wav,C,5.4,4.6,5.4,1218,Female,Train
66206,MSP-PODCAST_2215_0737.wav,D,4.2,4.4,4.6,1218,Female,Train
66207,MSP-PODCAST_2215_0738.wav,F,4.8,5.2,5.2,1218,Female,Train
66208,MSP-PODCAST_2215_0743.wav,D,4.4,4.6,4.8,1218,Female,Train
66209,MSP-PODCAST_2215_0745.wav,N,5.4,5.0,5.6,1218,Female,Train
66210,MSP-PODCAST_2215_0750.wav,F,4.2,3.8,4.6,1218,Female,Train
66211,MSP-PODCAST_2215_0754.wav,H,3.8,4.4,3.8,1218,Female,Train
66212,MSP-PODCAST_2215_0757.wav,X,4.8,4.6,5.4,1218,Female,Train
66213,MSP-PODCAST_2215_0758.wav,X,4.0,3.6,3.6,1218,Female,Train
66214,MSP-PODCAST_2215_0760.wav,X,5.4,5.0,5.4,1218,Female,Train
66215,MSP-PODCAST_2215_0765.wav,N,4.2,4.0,4.0,1218,Female,Train
66216,MSP-PODCAST_2215_0766.wav,X,5.0,4.8,5.0,1218,Female,Train
66217,MSP-PODCAST_2215_0769.wav,X,4.4,4.2,4.4,1218,Female,Train
66218,MSP-PODCAST_2215_0773.wav,C,5.666667,5.833333,6.0,1218,Female,Train
66219,MSP-PODCAST_2215_0775.wav,S,5.0,5.4,4.6,1218,Female,Train
66220,MSP-PODCAST_2215_0777.wav,C,5.0,5.0,5.333333,1218,Female,Train
66221,MSP-PODCAST_2215_0779.wav,S,4.6,4.0,4.2,1218,Female,Train
66222,MSP-PODCAST_2215_0786.wav,U,5.4,5.0,4.4,1218,Female,Train
66223,MSP-PODCAST_2215_0790.wav,H,4.8,3.8,5.0,1218,Female,Train
66224,MSP-PODCAST_2215_0792.wav,X,4.0,3.4,4.2,1218,Female,Train
66225,MSP-PODCAST_2215_0793.wav,U,4.8,4.6,5.0,1218,Female,Train
66226,MSP-PODCAST_2215_0794.wav,N,4.6,4.2,4.8,1218,Female,Train
66227,MSP-PODCAST_2215_0795.wav,C,5.0,5.0,5.5,1218,Female,Train
66228,MSP-PODCAST_2215_0799.wav,C,4.8,5.4,5.8,1218,Female,Train
66229,MSP-PODCAST_2215_0805.wav,N,4.4,4.2,4.6,1218,Female,Train
66230,MSP-PODCAST_2215_0808.wav,F,5.2,4.4,5.2,1218,Female,Train
66231,MSP-PODCAST_2215_0809.wav,H,4.4,5.0,4.6,1218,Female,Train
66232,MSP-PODCAST_2215_0812.wav,C,5.6,5.4,6.2,1218,Female,Train
66233,MSP-PODCAST_2216_0055.wav,S,5.0,5.166667,4.666667,1218,Female,Train
66234,MSP-PODCAST_2216_0242.wav,H,4.0,5.2,4.6,1218,Female,Train
66235,MSP-PODCAST_2216_0282.wav,F,4.6,3.8,5.2,1218,Female,Train
66236,MSP-PODCAST_2216_0293.wav,C,3.6,5.0,4.6,1218,Female,Train
66237,MSP-PODCAST_2216_0315.wav,D,3.8,5.0,5.2,1218,Female,Train
66238,MSP-PODCAST_2216_0376.wav,X,4.4,5.2,5.0,1218,Female,Train
66239,MSP-PODCAST_2216_0459.wav,N,3.2,4.6,4.6,1218,Female,Train
